# File used : 86D3D6A3-EE02-5849-8FC0-C89B9BE7D930.root


Event Number : 8
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
  40    -11       1       12352                 26  -7.5000   0.000   1.1055 0.02081
  41    -14       1       12352                 35  -4.1406   0.000   2.1719 1.84766
  42     13       1       12352                 35  -3.7656   0.000   2.2266 10.34375
  43    425       2       12354                 35  -4.1562   2.422   2.3516 6.18750
  44   -411       2       12354                 38  -4.5156   0.000   1.2617 1.53125
  45    411       2       12354                 43  -4.1250   0.000   2.3906 6.07812
  46    -13       1       12352                 45  -4.6875   0.000   2.6719 0.79688
  47     14       1       12352                 45  -3.4844   0.000   2.0938 0.23096

Event Number : 666
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -2      21       10625                 -1 22976.0000   0.000   0.0000 0.00000
   1      1      21       14721                 -1 -22912.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0  -0.0193  80.750   0.2812 119.25000
   3     25      22        4481                  0   0.5586 125.000  -2.8594 119.25000
   4    -24      44         257                  2  -0.0588  80.750   0.3145 114.25000
   5     25      44         257                  3   0.5684 125.000  -2.8828 123.50000
   6    -24      44         257                  4  -0.0576  80.750   0.3115 114.50000
   7     25      44         257                  5   0.5664 125.000  -2.8828 123.25000
   8    -24      62       10497                  6  -0.0488  80.750   0.3057 113.25000
   9     25      62       10497                  7   0.5488 125.000  -2.8750 125.75000
  10     15       2       12675                  8   0.3652   0.000  -0.7871 33.00000
  11    -16       1       12673                  8  -0.1733   0.000   0.5957 102.50000
  12     35      22       14721                  9  -0.0190  40.000  -2.5391 81.25000
  13     35      22       31105                  9   1.0938  40.000   2.9062 55.75000
  14      5      23        4481                 12  -0.2637   0.000  -3.0547 34.37500
  15     -5      23       22913                 12   0.1406   0.000  -2.2266 53.87500
  16     22      23       12673                 13   0.1821   0.000   2.7812 23.68750
  17     22      23       22913                 13   1.5078   0.000   3.0000 32.50000
  18     22       1        8449                 17   1.5078   0.000   3.0000 32.37500
  19     -2      71        8193                 16   0.2056   0.000   2.7656 19.87500
  20      5      71        8449                 14  -0.2627   0.000  -3.0547 34.00000
  21     -5      71        8449                 15   0.1558   0.000  -2.2266 51.00000
  22   -511       2       12291                 15  -0.2588   5.281  -3.0469 31.68750
  23  -5122       2       12291                 15   0.1367   5.625  -2.2266 50.62500
  24     16       1       13884                 10   0.4873   0.000  -0.7734 3.50000
  25   -211       1       13884                 10   0.3389   0.000  -0.7715 11.53125
  26   -211       1       13884                 10   0.3584   0.000  -0.7871 15.56250
  27    211       1       13884                 10   0.3496   0.000  -0.8789 2.39062
  28   -413       2       12354                 22  -0.2529   2.008  -2.9844 14.37500
  29    411       2       12354                 22  -0.2383   0.000  -3.0625 14.40625
  30  -4122       2       12354                 23   0.1401   2.289  -2.1875 15.59375
  31   -421       2       12354                 28  -0.2510   0.000  -2.9844 13.34375
  32    111       2       28738                 30   0.0481   0.000  -2.1719 0.38672
  33    111       2       28738                 31  -0.2598   0.000  -2.9297 1.12109
  34     11       1       12352                 32  -0.2617   0.000  -1.9766 0.02557
  35    -11       1       12352                 32  -0.1948   0.000  -1.9688 0.18213
  36     11       1       12352                 33  -0.2607   0.000  -2.9844 0.85742
  37    -11       1       12352                 33  -0.2627   0.000  -2.9922 0.07227

Event Number : 672
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      1      21       10625                 -1 22848.0000   0.000   0.0000 0.00000
   1     -2      21       14721                 -1 -22848.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0   0.9980  81.000   1.4883 24.06250
   3     25      22        4481                  0  -0.9961 125.000  -1.6523 24.06250
   4    -24      44         257                  2   0.9121  81.000   1.5703 21.31250
   5     25      44         257                  3  -0.9375 125.000  -1.7969 31.81250
   6    -24      44         257                  4   0.8789  81.000   1.4375 22.50000
   7     25      44         257                  5  -1.0430 125.000  -1.5430 28.43750
   8    -24      44         257                  6   0.8984  81.000   1.3867 22.00000
   9     25      44         257                  7  -1.0312 125.000  -1.5117 29.06250
  10    -24      62       10497                  8   0.8984  81.000   1.3633 22.06250
  11     25      62       10497                  9  -1.0312 125.000  -1.4922 29.12500
  12     11      23       22913                 10   1.2344   0.000  -0.0781 26.50000
  13    -12      23        4481                 10  -0.5645   0.000   2.3203 32.25000
  14     11       1        8449                 12   1.2344   0.000  -0.0791 26.50000
  15     22       1       12289                 12   1.1055   0.000   0.8223 0.03906
  16    -12       1        8449                 13  -0.5645   0.000   2.3203 32.25000
  17     35      22       14721                 11  -0.2822  40.000   2.1641 35.75000
  18     35      22       31105                 11  -0.3945  40.000  -1.2070 62.75000
  19      5      23        4481                 17  -0.5410   0.000  -3.0781 19.93750
  20     -5      23       22913                 17   0.0356   0.000   1.5742 30.81250
  21     22      23       22913                 18  -0.5098   0.000  -0.7324 40.37500
  22     22      23       12673                 18  -0.1174   0.000  -1.8125 32.62500
  23     22       1        8449                 21  -0.5098   0.000  -0.7324 40.37500
  24     -2      71        8193                 22  -0.1372   0.000  -1.8047 22.75000
  25      5      71        8449                 19  -0.5215   0.000   3.1094 18.18750
  26     -5      71        8449                 20  -0.0288   0.000   1.4922 24.93750
  27   -513       2       28675                 19  -0.4990   5.328   3.1016 15.87500
  28    521       2       12291                 19  -0.0374   5.281   1.5273 24.68750
  29      2      71        8193                 -1  -4.8594   0.000  -2.9375 10.00000
  30     -2      71        8193                 -1   1.7617   0.000   2.7031 3.55469
  31   -511       2       12354                 27  -0.4990   5.281   3.1094 15.78125
  32     14       1       12352                 28  -0.0710   0.000   1.6484 7.73438
  33    -13       1       12352                 28  -0.0179   0.000   1.4688 13.00000
  34   -423       2       28738                 28  -0.0342   2.008   1.4883 4.04688
  35    413       2       12354                 31  -0.4609   2.008   3.0078 9.18750
  36   -421       2       12354                 34  -0.0154   0.000   1.5000 4.00000
  37     11       1       12352                 29   1.1016   0.000   2.0156 0.39648
  38    -11       1       12352                 29   1.1484   0.000   2.2188 0.24512
  39    421       2       12354                 35  -0.4570   0.000   3.0078 8.62500

Event Number : 694
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -1      21       14721                 -1 22784.0000   0.000   0.0000 0.00000
   1      2      21       10625                 -1 -24256.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0  -2.8281  78.750   1.0469 69.00000
   3     25      22        4481                  0  -3.2656 125.000  -2.0938 69.00000
   4     24      44         257                  2  -2.8594  78.750   0.9668 54.50000
   5     25      44         257                  3  -3.1328 125.000  -2.0391 87.25000
   6     24      44         257                  4  -2.8516  78.750   0.9160 55.00000
   7     25      44         257                  5  -3.1250 125.000  -1.9961 87.25000
   8     24      44         257                  6  -2.8516  78.750   0.9434 54.87500
   9     25      44         257                  7  -3.1328 125.000  -2.0312 86.75000
  10     24      44         257                  8  -2.8594  78.750   0.9473 54.50000
  11     25      44         257                  9  -3.1328 125.000  -2.0312 87.00000
  12     24      62       10497                 10  -2.8438  78.750   0.9453 55.37500
  13     25      62       10497                 11  -3.1562 125.000  -2.0312 85.50000
  14    -13       1       12673                 12  -3.2344   0.000   1.5625 32.00000
  15     14       1       12673                 12  -1.4141   0.000   0.3799 34.62500
  16     35      22       14721                 13  -2.2188  40.000  -1.8086 66.75000
  17     35      22       31105                 13  -4.0156  40.000  -2.6484 25.00000
